0	2.19
0.041667	3.08
0.083333	2.74
0.125	3.29
0.16667	3.22
0.20833	3.72
0.25	3.3
0.29167	3.55
0.33333	3.58
0.375	4.97
0.41667	4.07
0.45833	3.66
0.5	3.47
0.54167	4.86
0.58333	4.62
0.625	3.64
0.66667	3.59
0.70833	3.24
0.75	2.9
0.79167	2.86
0.83333	2.84
0.875	2.46
0.91667	2.6
0.95833	2.83
1	3.48
1.0417	3.61
1.0833	2.85
1.125	2.06
1.1667	1.96
1.2083	2.55
1.25	1.78
1.2917	1.57
1.3333	1.32
1.375	1.31
1.4167	1.32
1.4583	1.5
1.5	1.57
1.5417	1.75
1.5833	1.35
1.625	1.5
1.6667	1.71
1.7083	1.68
1.75	1.47
1.7917	1.35
1.8333	1.23
1.875	1.1
1.9167	1.27
1.9583	1.44
2	1.56
2.0417	1.76
2.0833	1.96
2.125	2.03
2.1667	1.99
2.2083	2.44
2.25	1.83
2.2917	1.72
2.3333	1.82
2.375	1.96
2.4167	2.27
2.4583	3.3
2.5	3.1
2.5417	2.42
2.5833	2.48
2.625	2.59
2.6667	2.34
2.7083	2.62
2.75	2.88
2.7917	3.34
2.8333	3.03
2.875	3.38
2.9167	3.09
2.9583	2.48
3	2.47
3.0417	1.73
3.0833	0.96
3.125	0.73
3.1667	0.77
3.2083	0.9
3.25	0.92
3.2917	0.94
3.3333	1.12
3.375	0.94
3.4167	0.9
3.4583	0.95
3.5	1.2
3.5417	1.15
3.5833	0.89
3.625	0.72
3.6667	0.74
3.7083	1.55
3.75	0.89
3.7917	0.92
3.8333	0.86
3.875	2.07
3.9167	2.15
3.9583	2.28
4	1.97
4.0417	1.55
4.0833	1.91
4.125	2.03
4.1667	2.03
4.2083	2.85
4.25	2.9
4.2917	2.91
4.3333	2.78
4.375	2.46
4.4167	2.28
4.4583	2.38
4.5	2.54
4.5417	2.24
4.5833	1.96
4.625	1.88
4.6667	1.57
4.7083	1.44
4.75	1.37
4.7917	1.32
4.8333	1.14
4.875	1.18
4.9167	1.14
4.9583	1.11
5	1.45
5.0417	1.7
5.0833	1.32
5.125	1.66
5.1667	1.76
5.2083	1.8
5.25	1.78
5.2917	1.77
5.3333	1.66
5.375	1.58
5.4167	1.67
5.4583	1.75
5.5	1.98
5.5417	2.08
5.5833	1.99
5.625	1.91
5.6667	2.08
5.7083	2.2
5.75	2.94
5.7917	2.91
5.8333	3.13
5.875	3.89
5.9167	5.25
5.9583	5.83
6	4.79
6.0417	5.48
6.0833	7.93
6.125	7.94
6.1667	4.82
6.2083	4.96
6.25	4.62
6.2917	4.64
6.3333	5.3
6.375	5.24
6.4167	6.44
6.4583	10.09
6.5	10.32
6.5417	11.7
6.5833	6.92
6.625	7.72
6.6667	8.56
6.7083	8.76
6.75	9.06
6.7917	9.13
6.8333	4.73
6.875	3.01
6.9167	2.68
6.9583	3.19
7	2.87
7.0417	2.94
7.0833	2.82
7.125	2.96
7.1667	3.11
7.2083	3.15
7.25	2.86
7.2917	2.98
7.3333	2.82
7.375	2.59
7.4167	2.56
7.4583	2.34
7.5	2.58
7.5417	2.54
7.5833	2.48
7.625	2.5
7.6667	2.16
7.7083	1.84
7.75	2.01
7.7917	2.48
7.8333	2.89
7.875	2.81
7.9167	2.93
7.9583	2.47
8	2.32
8.0417	2.31
8.0833	1.98
8.125	1.77
8.1667	1.48
8.2083	2.15
8.25	2.21
8.2917	2.05
8.3333	2.08
8.375	2.1
8.4167	2.05
8.4583	2.24
8.5	2.3
8.5417	2.36
8.5833	2.03
8.625	2.23
8.6667	2.17
8.7083	2.16
8.75	1.83
8.7917	1.47
