0	3.76
0.0416667	3.76
0.0833333	3.76
0.125	3.76
0.166667	3.76
0.208333	3.76
0.25	3.76
0.291667	3.76
0.333333	3.76
0.375	3.76
0.416667	3.76
0.458333	3.76
0.5	3.76
0.541667	3.76
0.583333	3.76
0.625	3.76
0.666667	3.76
0.708333	3.76
0.75	3.76
0.791667	3.76
0.833333	3.76
0.875	3.76
0.916667	3.76
0.958333	3.76
1	3.76
1.04167	3.76
1.08333	3.76
1.125	4.358
1.16667	4.358
1.20833	4.358
1.25	4.358
1.29167	4.358
1.33333	4.358
1.375	4.542
1.41667	4.542
1.45833	4.542
1.5	4.542
1.54167	4.542
1.58333	4.542
1.625	4.542
1.66667	4.542
1.70833	4.542
1.75	4.542
1.79167	4.542
1.83333	4.542
1.875	4.542
1.91667	4.542
1.95833	4.542
2	4.542
2.04167	4.542
2.08333	4.542
2.125	4.542
2.16667	4.542
2.20833	4.542
2.25	4.542
2.29167	4.542
2.33333	4.542
2.375	4.542
2.41667	4.542
2.45833	4.542
2.5	4.542
2.54167	4.542
2.58333	4.542
2.625	4.542
2.66667	4.542
2.70833	4.542
2.75	4.542
2.79167	4.542
2.83333	4.542
2.875	4.542
2.91667	4.542
2.95833	4.542
3	4.542
3.04167	4.542
3.08333	4.542
3.125	4.818
3.16667	4.818
3.20833	4.818
3.25	4.68
3.29167	4.68
3.33333	4.68
3.375	4.68
3.41667	4.68
3.45833	4.68
3.5	4.68
3.54167	4.68
3.58333	4.68
3.625	4.68
3.66667	4.68
3.70833	4.68
3.75	4.68
3.79167	4.68
3.83333	4.68
3.875	4.68
3.91667	4.68
3.95833	4.68
4	4.68
4.04167	4.68
4.08333	4.68
4.125	4.68
4.16667	4.68
4.20833	4.68
4.25	4.68
4.29167	4.68
4.33333	4.68
4.375	4.818
4.41667	4.818
4.45833	4.818
4.5	4.818
4.54167	4.818
4.58333	4.818
4.625	4.818
4.66667	4.818
4.70833	4.818
4.75	4.818
4.79167	4.818
4.83333	4.818
4.875	4.818
4.91667	4.818
4.95833	4.818
5	4.358
5.04167	4.358
5.08333	4.358
5.125	4.358
5.16667	4.358
5.20833	4.358
5.25	4.358
5.29167	4.358
5.33333	4.358
5.375	4.358
5.41667	4.358
5.45833	4.358
5.5	4.358
5.54167	4.358
5.58333	4.358
5.625	4.358
5.66667	4.358
5.70833	4.358
5.75	4.358
5.79167	4.358
5.83333	4.358
5.875	4.358
5.91667	4.358
5.95833	4.358
6	4.358
6.04167	4.358
6.08333	4.358
6.125	4.22
6.16667	4.22
6.20833	4.22
6.25	4.22
6.29167	4.22
6.33333	4.22
6.375	4.22
6.41667	4.22
6.45833	4.22
6.5	4.22
6.54167	4.22
6.58333	4.22
6.625	4.22
6.66667	4.22
6.70833	4.22
6.75	4.22
6.79167	4.22
6.83333	4.22
6.875	4.22
6.91667	4.22
6.95833	4.22
7	4.22
7.04167	4.22
7.08333	4.22
7.125	4.22
7.16667	4.22
7.20833	4.22
7.25	5.002
7.29167	5.002
7.33333	5.002
7.375	4.22
7.41667	4.22
7.45833	4.22
7.5	4.22
7.54167	4.22
7.58333	4.22
7.625	4.22
7.66667	4.22
7.70833	4.22
7.75	4.22
7.79167	4.22
7.83333	4.22
7.875	4.22
7.91667	4.22
7.95833	4.22
8	4.082
8.04167	4.082
8.08333	4.082
8.125	3.76
8.16667	3.76
8.20833	3.76
8.25	3.76
8.29167	3.76
8.33333	3.76
8.375	3.76
8.41667	3.76
8.45833	3.76
8.5	3.76
8.54167	3.76
8.58333	3.76
8.625	3.76
8.66667	3.76
8.70833	3.76
8.75	3.76
8.79167	3.76
8.83333	3.76
8.875	3.76
8.91667	3.76
8.95833	3.76
9	3.76
9.04167	3.76
9.08333	3.76
9.125	3.76
9.16667	3.76
9.20833	3.76
9.25	3.898
9.29167	3.898
9.33333	3.898
9.375	4.082
9.41667	4.082
9.45833	4.082
9.5	4.082
9.54167	4.082
9.58333	4.082
9.625	4.082
9.66667	4.082
9.70833	4.082
9.75	4.082
9.79167	4.082
9.83333	4.082
9.875	4.082
9.91667	4.082
9.95833	4.082
10	4.082
10.0417	4.082
10.0833	4.082
10.125	4.082
10.1667	4.082
10.2083	4.082
10.25	4.358
10.2917	4.358
10.3333	4.358
10.375	4.358
10.4167	4.358
10.4583	4.358
10.5	4.22
10.5417	4.22
10.5833	4.22
10.625	4.22
10.6667	4.22
10.7083	4.22
10.75	4.22
10.7917	4.22
10.8333	4.22
10.875	4.22
10.9167	4.22
10.9583	4.22
11	4.22
11.0417	4.22
11.0833	4.22
11.125	4.22
11.1667	4.22
11.2083	4.22
11.25	4.22
11.2917	4.22
11.3333	4.22
11.375	4.22
11.4167	4.22
11.4583	4.22
11.5	4.22
11.5417	4.22
11.5833	4.22001
11.625	5.002
11.6667	5.002
11.7083	5.002
11.75	5.002
11.7917	5.002
11.8333	5.002
11.875	5.002
11.9167	5.002
11.9583	5.002
12	5.002
12.0417	5.002
12.0833	5.002
12.125	5.002
12.1667	5.002
12.2083	5.002
12.25	5.002
12.2917	5.002
12.3333	5.002
12.375	5.002
12.4167	5.002
12.4583	5.002
12.5	5.002
12.5417	5.002
12.5833	5.002
12.625	4.68
12.6667	4.68
12.7083	4.68
