0	1.44
0.041667	1.44
0.083333	1.42
0.125	1.34
0.16667	1.45
0.20833	1.53
0.25	1.64
0.29167	1.43
0.33333	1.37
0.375	1.42
0.41667	1.36
0.45833	1.36
0.5	1.51
0.54167	1.44
0.58333	1.34
0.625	1.28
0.66667	1.32
0.70833	1.51
0.75	1.47
0.79167	1.34
0.83333	1.39
0.875	1.51
0.91667	1.57
0.95833	1.44
1	1.51
1.0417	1.61
1.0833	1.53
1.125	1.49
1.1667	1.58
1.2083	1.48
1.25	1.48
1.2917	1.24
1.3333	1.42
1.375	1.21
1.4167	1.4
1.4583	1.48
1.5	1.33
1.5417	1.36
1.5833	1.32
1.625	1.28
1.6667	1.31
1.7083	1.27
1.75	1.3
1.7917	0.95
1.8333	1.23
1.875	1.2
1.9167	1.11
1.9583	1.09
2	1.37
2.0417	1.42
2.0833	1.31
2.125	1.43
2.1667	1.5
2.2083	1.59
2.25	1.89
2.2917	1.96
2.3333	2.27
2.375	2.11
2.4167	1.93
2.4583	1.81
2.5	1.82
2.5417	1.71
2.5833	1.84
2.625	2.11
2.6667	2.44
2.7083	2.73
2.75	2.68
2.7917	2.76
2.8333	2.79
2.875	3.29
2.9167	3.34
2.9583	3.79
3	3.61
3.0417	4.16
3.0833	3.91
3.125	3.68
3.1667	3.18
3.2083	3.53
3.25	4.71
3.2917	4.38
3.3333	3.74
3.375	3.5
3.4167	3.93
3.4583	4.22
3.5	4.08
3.5417	3.67
3.5833	3.64
3.625	3.11
3.6667	2.97
3.7083	2.87
3.75	1.99
3.7917	1.17
3.8333	1.42
3.875	1.69
3.9167	1.78
3.9583	2.14
4	2.25
4.0417	2.05
4.0833	3.02
4.125	2.45
4.1667	3
4.2083	2.52
4.25	2.59
4.2917	3.33
4.3333	3.22
4.375	2.89
4.4167	3.48
4.4583	3.11
4.5	2.62
4.5417	2.8
4.5833	2.36
4.625	2.23
4.6667	1.79
4.7083	1.78
4.75	1.71
4.7917	1.74
4.8333	1.76
4.875	1.61
4.9167	1.57
4.9583	1.66
5	1.62
5.0417	1.62
5.0833	1.6
5.125	1.6
5.1667	1.58
5.2083	1.52
5.25	1.47
5.2917	1.51
5.3333	1.59
5.375	1.7
5.4167	1.71
5.4583	1.74
5.5	1.81
5.5417	1.7
5.5833	1.53
5.625	1.54
5.6667	1.5
5.7083	1.56
5.75	1.55
5.7917	1.46
5.8333	1.51
5.875	1.39
5.9167	1.39
5.9583	1.48
6	1.6
6.0417	1.64
6.0833	1.53
6.125	1.53
6.1667	1.57
6.2083	1.5
6.25	1.44
6.2917	1.3
6.3333	1.27
6.375	1.23
6.4167	1.18
6.4583	1.09
6.5	0.95
6.5417	1.06
6.5833	1.19
6.625	1.29
6.6667	1.33
6.7083	1.2
6.75	1.36
6.7917	1.43
6.8333	1.37
6.875	1.43
6.9167	1.49
6.9583	1.75
7	2.24
7.0417	2.92
7.0833	2.81
7.125	2.87
7.1667	4.31
7.2083	5.34
7.25	4.76
7.2917	5.45
7.3333	5.84
7.375	4.68
7.4167	1.33
7.4583	1.37
7.5	1.47
7.5417	1.94
7.5833	1.88
7.625	1.88
7.6667	1.62
7.7083	1.26
7.75	1.25
7.7917	1.4
7.8333	1.36
7.875	1.4
7.9167	1.67
7.9583	1.79
8	1.37
8.0417	1.33
8.0833	1.42
8.125	1.6
8.1667	1.4
8.2083	1.84
8.25	1.57
8.2917	1.29
8.3333	1.12
8.375	1.16
8.4167	1.54
8.4583	2.14
8.5	2.02
8.5417	2.28
8.5833	2.26
8.625	2.56
8.6667	2.56
8.7083	1.56
8.75	1.54
8.7917	1.62
8.8333	1.55
8.875	1.52
8.9167	1.35
8.9583	1.3
9	1.16
9.0417	1.24
9.0833	1.19
9.125	1.4
9.1667	1.31
9.2083	1.9
9.25	1.62
